code,code_type,description,code_class
F15.922,ICD10CM,"Other stimulant use, unspecified with intoxication with perceptual disturbance",drug
F15.929,ICD10CM,"Other stimulant use, unspecified with intoxication, unspecified",drug
F15.93,ICD10CM,"Other stimulant use, unspecified with withdrawal",drug
F15.94,ICD10CM,"Other stimulant use, unspecified with stimulant-induced mood disorder",drug
F15.950,ICD10CM,"Other stimulant use, unspecified with stimulant-induced psychotic disorder with delusions",drug
F15.951,ICD10CM,"Other stimulant use, unspecified with stimulant-induced psychotic disorder with hallucinations",drug
F15.959,ICD10CM,"Other stimulant use, unspecified with stimulant-induced psychotic disorder, unspecified",drug
F15.988,ICD10CM,"Other stimulant use, unspecified with other stimulant-induced disorder",drug
F15.980,ICD10CM,"Other stimulant use, unspecified with stimulant-induced anxiety disorder",drug
F15.981,ICD10CM,"Other stimulant use, unspecified with stimulant-induced sexual dysfunction",drug
F15.982,ICD10CM,"Other stimulant use, unspecified with stimulant-induced sleep disorder",drug
F15.99,ICD10CM,"Other stimulant use, unspecified with unspecified stimulant-induced disorder",drug
F16.10,ICD10CM,"Hallucinogen abuse, uncomplicated",drug
F16.120,ICD10CM,"Hallucinogen abuse with intoxication, uncomplicated",drug
F16.121,ICD10CM,Hallucinogen abuse with intoxication with delirium,drug
F16.122,ICD10CM,Hallucinogen abuse with intoxication with perceptual disturbance,drug
F16.129,ICD10CM,"Hallucinogen abuse with intoxication, unspecified",drug
F16.14,ICD10CM,Hallucinogen abuse with hallucinogen-induced mood disorder,drug
F16.150,ICD10CM,Hallucinogen abuse with hallucinogen-induced psychotic disorder with delusions,drug
F16.151,ICD10CM,Hallucinogen abuse with hallucinogen-induced psychotic disorder with hallucinations,drug
F16.159,ICD10CM,"Hallucinogen abuse with hallucinogen-induced psychotic disorder, unspecified",drug
F16.188,ICD10CM,Hallucinogen abuse with other hallucinogen-induced disorder,drug
F16.180,ICD10CM,Hallucinogen abuse with hallucinogen-induced anxiety disorder,drug
F16.183,ICD10CM,Hallucinogen abuse with hallucinogen persisting perception disorder (flashbacks),drug
F16.19,ICD10CM,Hallucinogen abuse with unspecified hallucinogen-induced disorder,drug
F16.20,ICD10CM,"Hallucinogen dependence, uncomplicated",drug
F16.220,ICD10CM,"Hallucinogen dependence with intoxication, uncomplicated",drug
F16.221,ICD10CM,Hallucinogen dependence with intoxication with delirium,drug
F16.229,ICD10CM,"Hallucinogen dependence with intoxication, unspecified",drug
F16.24,ICD10CM,Hallucinogen dependence with hallucinogen-induced mood disorder,drug
F16.250,ICD10CM,Hallucinogen dependence with hallucinogen-induced psychotic disorder with delusions,drug
F16.251,ICD10CM,Hallucinogen dependence with hallucinogen-induced psychotic disorder with hallucinations,drug
F16.259,ICD10CM,"Hallucinogen dependence with hallucinogen-induced psychotic disorder, unspecified",drug
F16.288,ICD10CM,Hallucinogen dependence with other hallucinogen-induced disorder,drug
F16.280,ICD10CM,Hallucinogen dependence with hallucinogen-induced anxiety disorder,drug
F16.283,ICD10CM,Hallucinogen dependence with hallucinogen persisting perception disorder (flashbacks),drug
F16.29,ICD10CM,Hallucinogen dependence with unspecified hallucinogen-induced disorder,drug
F16.90,ICD10CM,"Hallucinogen use, unspecified, uncomplicated",drug
F16.920,ICD10CM,"Hallucinogen use, unspecified with intoxication, uncomplicated",drug
F16.921,ICD10CM,"Hallucinogen use, unspecified with intoxication with delirium",drug
F16.929,ICD10CM,"Hallucinogen use, unspecified with intoxication, unspecified",drug
F16.94,ICD10CM,"Hallucinogen use, unspecified with hallucinogen-induced mood disorder",drug
F16.950,ICD10CM,"Hallucinogen use, unspecified with hallucinogen-induced psychotic disorder with delusions",drug
F16.951,ICD10CM,"Hallucinogen use, unspecified with hallucinogen-induced psychotic disorder with hallucinations",drug
F16.959,ICD10CM,"Hallucinogen use, unspecified with hallucinogen-induced psychotic disorder, unspecified",drug
F16.980,ICD10CM,"Hallucinogen use, unspecified with hallucinogen-induced anxiety disorder",drug
F16.983,ICD10CM,"Hallucinogen use, unspecified with hallucinogen persisting perception disorder (flashbacks)",drug
F16.988,ICD10CM,"Hallucinogen use, unspecified with other hallucinogen-induced disorder",drug
F16.99,ICD10CM,"Hallucinogen use, unspecified with unspecified hallucinogen-induced disorder",drug
F18.10,ICD10CM,"Inhalant abuse, uncomplicated",drug
F18.120,ICD10CM,"Inhalant abuse with intoxication, uncomplicated",drug
F18.121,ICD10CM,Inhalant abuse with intoxication delirium,drug
F18.129,ICD10CM,"Inhalant abuse with intoxication, unspecified",drug
F18.14,ICD10CM,Inhalant abuse with inhalant-induced mood disorder,drug
F18.150,ICD10CM,Inhalant abuse with inhalant-induced psychotic disorder with delusions,drug
F18.151,ICD10CM,Inhalant abuse with inhalant-induced psychotic disorder with hallucinations,drug
F18.159,ICD10CM,"Inhalant abuse with inhalant-induced psychotic disorder, unspecified",drug
F18.17,ICD10CM,Inhalant abuse with inhalant-induced dementia,drug
F18.180,ICD10CM,Inhalant abuse with inhalant-induced anxiety disorder,drug
F18.188,ICD10CM,Inhalant abuse with other inhalant-induced disorder,drug
F18.19,ICD10CM,Inhalant abuse with unspecified inhalant-induced disorder,drug
F18.20,ICD10CM,"Inhalant dependence, uncomplicated",drug
F18.220,ICD10CM,"Inhalant dependence with intoxication, uncomplicated",drug
F18.221,ICD10CM,Inhalant dependence with intoxication delirium,drug
F18.229,ICD10CM,"Inhalant dependence with intoxication, unspecified",drug
F18.24,ICD10CM,Inhalant dependence with inhalant-induced mood disorder,drug
F18.250,ICD10CM,Inhalant dependence with inhalant-induced psychotic disorder with delusions,drug
F18.251,ICD10CM,Inhalant dependence with inhalant-induced psychotic disorder with hallucinations,drug
F18.259,ICD10CM,"Inhalant dependence with inhalant-induced psychotic disorder, unspecified",drug
F18.27,ICD10CM,Inhalant dependence with inhalant-induced dementia,drug
F18.280,ICD10CM,Inhalant dependence with inhalant-induced anxiety disorder,drug
F18.288,ICD10CM,Inhalant dependence with other inhalant-induced disorder,drug
F18.29,ICD10CM,Inhalant dependence with unspecified inhalant-induced disorder,drug
F18.90,ICD10CM,"Inhalant use, unspecified, uncomplicated",drug
F18.920,ICD10CM,"Inhalant use, unspecified with intoxication, uncomplicated",drug
F18.921,ICD10CM,"Inhalant use, unspecified with intoxication with delirium",drug
F18.929,ICD10CM,"Inhalant use, unspecified with intoxication, unspecified",drug
F18.94,ICD10CM,"Inhalant use, unspecified with inhalant-induced mood disorder",drug
F18.950,ICD10CM,"Inhalant use, unspecified with inhalant-induced psychotic disorder with delusions",drug
F18.951,ICD10CM,"Inhalant use, unspecified with inhalant-induced psychotic disorder with hallucinations",drug
F18.959,ICD10CM,"Inhalant use, unspecified with inhalant-induced psychotic disorder, unspecified",drug
F18.97,ICD10CM,"Inhalant use, unspecified with inhalant-induced persisting dementia",drug
F18.980,ICD10CM,"Inhalant use, unspecified with inhalant-induced anxiety disorder",drug
F18.988,ICD10CM,"Inhalant use, unspecified with other inhalant-induced disorder",drug
F18.99,ICD10CM,"Inhalant use, unspecified with unspecified inhalant-induced disorder",drug
F19.10,ICD10CM,"Other psychoactive substance abuse, uncomplicated",drug
F19.120,ICD10CM,"Other psychoactive substance abuse with intoxication, uncomplicated",drug
F19.121,ICD10CM,Other psychoactive substance abuse with intoxication delirium,drug
F19.122,ICD10CM,Other psychoactive substance abuse with intoxication with perceptual disturbances,drug
F19.129,ICD10CM,"Other psychoactive substance abuse with intoxication, unspecified",drug
F19.14,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced mood disorder,drug
F19.150,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder with delusions,drug
F19.151,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder with hallucinations,drug
F19.159,ICD10CM,"Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder, unspecified",drug
F19.16,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced persisting amnestic disorder,drug
F19.17,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced persisting dementia,drug
F19.180,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced anxiety disorder,drug
F19.181,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced sexual dysfunction,drug
F19.182,ICD10CM,Other psychoactive substance abuse with psychoactive substance-induced sleep disorder,drug
F19.188,ICD10CM,Other psychoactive substance abuse with other psychoactive substance-induced disorder,drug
F19.19,ICD10CM,Other psychoactive substance abuse with unspecified psychoactive substance-induced disorder,drug
F19.20,ICD10CM,"Other psychoactive substance dependence, uncomplicated",drug
F19.21,ICD10CM,"Other psychoactive substance dependence, in remission",drug
F19.220,ICD10CM,"Other psychoactive substance dependence with intoxication, uncomplicated",drug
F19.221,ICD10CM,Other psychoactive substance dependence with intoxication delirium,drug
F19.222,ICD10CM,Other psychoactive substance dependence with intoxication with perceptual disturbance,drug
F19.229,ICD10CM,"Other psychoactive substance dependence with intoxication, unspecified",drug
F19.230,ICD10CM,"Other psychoactive substance dependence with withdrawal, uncomplicated",drug
F19.231,ICD10CM,Other psychoactive substance dependence with withdrawal delirium,drug
F19.232,ICD10CM,Other psychoactive substance dependence with withdrawal with perceptual disturbance,drug
F19.239,ICD10CM,"Other psychoactive substance dependence with withdrawal, unspecified",drug
F19.24,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced mood disorder,drug
F19.250,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder with delusions,drug
F19.251,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder with hallucinations,drug
F19.259,ICD10CM,"Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder, unspecified",drug
F19.26,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced persisting amnestic disorder,drug
F19.27,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced persisting dementia,drug
F19.280,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced anxiety disorder,drug
F19.281,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced sexual dysfunction,drug
F19.282,ICD10CM,Other psychoactive substance dependence with psychoactive substance-induced sleep disorder,drug
F19.288,ICD10CM,Other psychoactive substance dependence with other psychoactive substance-induced disorder,drug
F19.29,ICD10CM,Other psychoactive substance dependence with unspecified psychoactive substance-induced disorder,drug
F19.90,ICD10CM,"Other psychoactive substance use, unspecified, uncomplicated",drug
F19.920,ICD10CM,"Other psychoactive substance use, unspecified with intoxication, uncomplicated",drug
F19.921,ICD10CM,"Other psychoactive substance use, unspecified with intoxication with delirium",drug
F19.922,ICD10CM,"Other psychoactive substance use, unspecified with intoxication with perceptual disturbance",drug
F19.929,ICD10CM,"Other psychoactive substance use, unspecified with intoxication, unspecified",drug
F19.930,ICD10CM,"Other psychoactive substance use, unspecified with withdrawal, uncomplicated",drug
F19.931,ICD10CM,"Other psychoactive substance use, unspecified with withdrawal delirium",drug
F19.932,ICD10CM,"Other psychoactive substance use, unspecified with withdrawal with perceptual disturbance",drug
F19.939,ICD10CM,"Other psychoactive substance use, unspecified with withdrawal, unspecified",drug
F19.94,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced mood disorder",drug
F19.950,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder with delusions",drug
F19.951,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder with hallucinations",drug
F19.959,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder, unspecified",drug
F19.96,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced persisting amnestic disorder",drug
F19.97,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced persisting dementia",drug
F19.980,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced anxiety disorder",drug
F19.981,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced sexual dysfunction",drug
F19.982,ICD10CM,"Other psychoactive substance use, unspecified with psychoactive substance-induced sleep disorder",drug
F19.988,ICD10CM,"Other psychoactive substance use, unspecified with other psychoactive substance-induced disorder",drug
F19.99,ICD10CM,"Other psychoactive substance use, unspecified with unspecified psychoactive substance-induced disorder",drug
Z71.51,ICD10CM,Drug abuse counseling and surveillance of drug abuser,drug
Z71.52,ICD10CM,Counseling for family member of drug abuser,drug
F15.11,ICD10CM,"Other stimulant abuse, in remission",drug
F19.11,ICD10CM,"Other psychoactive substance abuse, in remission",drug
F12.93,ICD10CM,"Cannabis use, unspecified with withdrawal",drug
F12.23,ICD10CM,Cannabis dependence with withdrawal,drug
F11.21,ICD10CM,"Opioid dependence, in remission",drug
F18.11,ICD10CM,"Inhalant abuse, in remission",drug
F18.21,ICD10CM,"Inhalant dependence, in remission",drug
F14.21,ICD10CM,"Cocaine dependence, in remission",drug
F12.21,ICD10CM,"Cannabis dependence, in remission",drug
F16.21,ICD10CM,"Hallucinogen dependence, in remission",drug
F12.11,ICD10CM,"Cannabis abuse, in remission",drug
F16.11,ICD10CM,"Hallucinogen abuse, in remission",drug
F13.11,ICD10CM,"Sedative, hypnotic or anxiolytic abuse, in remission",drug
F11.11,ICD10CM,"Opioid abuse, in remission",drug
F14.11,ICD10CM,"Cocaine abuse, in remission",drug
F11.13,ICD10CM,Opioid abuse with withdrawal,drug
F12.13,ICD10CM,Cannabis abuse with withdrawal,drug
F13.130,ICD10CM,"Sedative, hypnotic or anxiolytic abuse with withdrawal, uncomplicated",drug
F13.131,ICD10CM,"Sedative, hypnotic or anxiolytic abuse with withdrawal delirium",drug
F13.132,ICD10CM,"Sedative, hypnotic or anxiolytic abuse with withdrawal with perceptual disturbance",drug
F13.139,ICD10CM,"Sedative, hypnotic or anxiolytic abuse with withdrawal, unspecified",drug
F14.13,ICD10CM,"Cocaine abuse, unspecified with withdrawal",drug
F14.93,ICD10CM,"Cocaine use, unspecified with withdrawal",drug
F15.13,ICD10CM,Other stimulant abuse with withdrawal,drug
F19.130,ICD10CM,"Other psychoactive substance abuse with withdrawal, uncomplicated",drug
F19.131,ICD10CM,Other psychoactive substance abuse with withdrawal delirium,drug
F19.132,ICD10CM,Other psychoactive substance abuse with withdrawal with perceptual disturbance,drug
F19.139,ICD10CM,"Other psychoactive substance abuse with withdrawal, unspecified",drug
F28,ICD10CM,Other psychotic disorder not due to a substance or known physiological condition,psycho
F29,ICD10CM,Unspecified psychosis not due to a substance or known physiological condition,psycho
F30.2,ICD10CM,"Manic episode, severe with psychotic symptoms",psycho
F31.2,ICD10CM,"Bipolar disorder, current episode manic severe with psychotic features",psycho
F31.5,ICD10CM,"Bipolar disorder, current episode depressed, severe, with psychotic features",psycho
F20.89,ICD10CM,Other schizophrenia,psycho
F25.8,ICD10CM,Other schizoaffective disorders,psycho
F20.3,ICD10CM,Undifferentiated schizophrenia,psycho
F22,ICD10CM,Delusional disorders,psycho
F23,ICD10CM,Brief psychotic disorder,psycho
F25.9,ICD10CM,"Schizoaffective disorder, unspecified",psycho
F20.9,ICD10CM,"Schizophrenia, unspecified",psycho
F20.2,ICD10CM,Catatonic schizophrenia,psycho
F20.1,ICD10CM,Disorganized schizophrenia,psycho
F20.0,ICD10CM,Paranoid schizophrenia,psycho
F20.5,ICD10CM,Residual schizophrenia,psycho
F20.81,ICD10CM,Schizophreniform disorder,psycho
F24,ICD10CM,Shared psychotic disorder,psycho
