code,code_type,description,code_class
C30.0,ICD10CM,Malignant neoplasm of nasal cavity,canc
C07,ICD10CM,Malignant neoplasm of parotid gland,canc
C24.9,ICD10CM,"Malignant neoplasm of biliary tract, unspecified",canc
C37,ICD10CM,Malignant neoplasm of thymus,canc
C09.9,ICD10CM,"Malignant neoplasm of tonsil, unspecified",canc
C45.0,ICD10CM,Mesothelioma of pleura,canc
C90.21,ICD10CM,Extramedullary plasmacytoma in remission,canc
C91.41,ICD10CM,"Hairy cell leukemia, in remission",canc
C92.41,ICD10CM,"Acute promyelocytic leukemia, in remission",canc
C92.51,ICD10CM,"Acute myelomonocytic leukemia, in remission",canc
C94.31,ICD10CM,"Mast cell leukemia, in remission",canc
C83.37,ICD10CM,"Diffuse large B-cell lymphoma, spleen",canc
C83.17,ICD10CM,"Mantle cell lymphoma, spleen",canc
C67.9,ICD10CM,"Malignant neoplasm of bladder, unspecified",canc
C83.70,ICD10CM,"Burkitt lymphoma, unspecified site",canc
C18.9,ICD10CM,"Malignant neoplasm of colon, unspecified",canc
C54.1,ICD10CM,Malignant neoplasm of endometrium,canc
C32.9,ICD10CM,"Malignant neoplasm of larynx, unspecified",canc
C73,ICD10CM,Malignant neoplasm of thyroid gland,canc
C53.9,ICD10CM,"Malignant neoplasm of cervix uteri, unspecified",canc
C88.2,ICD10CM,Heavy chain disease,canc
C88.3,ICD10CM,Immunoproliferative small intestinal disease,canc
C88.0,ICD10CM,Waldenström macroglobulinemia,canc
C16.9,ICD10CM,"Malignant neoplasm of stomach, unspecified",canc
C45.9,ICD10CM,"Mesothelioma, unspecified",canc
C84.00,ICD10CM,"Mycosis fungoides, unspecified site",canc
C46.9,ICD10CM,"Kaposi's sarcoma, unspecified",canc
C96.22,ICD10CM,Mast cell sarcoma,canc
C84.10,ICD10CM,"Sézary disease, unspecified site",canc
C52,ICD10CM,Malignant neoplasm of vagina,canc
C43.9,ICD10CM,"Malignant melanoma of skin, unspecified",canc
C00.9,ICD10CM,"Malignant neoplasm of lip, unspecified",canc
C02.9,ICD10CM,"Malignant neoplasm of tongue, unspecified",canc
C01,ICD10CM,Malignant neoplasm of base of tongue,canc
C02.0,ICD10CM,Malignant neoplasm of dorsal surface of tongue,canc
C02.3,ICD10CM,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",canc
C02.4,ICD10CM,Malignant neoplasm of lingual tonsil,canc
C08.0,ICD10CM,Malignant neoplasm of submandibular gland,canc
C08.1,ICD10CM,Malignant neoplasm of sublingual gland,canc
C03.9,ICD10CM,"Malignant neoplasm of gum, unspecified",canc
C03.0,ICD10CM,Malignant neoplasm of upper gum,canc
C04.9,ICD10CM,"Malignant neoplasm of floor of mouth, unspecified",canc
C04.0,ICD10CM,Malignant neoplasm of anterior floor of mouth,canc
C06.0,ICD10CM,Malignant neoplasm of cheek mucosa,canc
C06.1,ICD10CM,Malignant neoplasm of vestibule of mouth,canc
C05.0,ICD10CM,Malignant neoplasm of hard palate,canc
C05.1,ICD10CM,Malignant neoplasm of soft palate,canc
C05.2,ICD10CM,Malignant neoplasm of uvula,canc
C05.9,ICD10CM,"Malignant neoplasm of palate, unspecified",canc
C06.2,ICD10CM,Malignant neoplasm of retromolar area,canc
C06.9,ICD10CM,"Malignant neoplasm of mouth, unspecified",canc
C10.9,ICD10CM,"Malignant neoplasm of oropharynx, unspecified",canc
C09.0,ICD10CM,Malignant neoplasm of tonsillar fossa,canc
C09.1,ICD10CM,Malignant neoplasm of tonsillar pillar (anterior) (posterior),canc
C10.0,ICD10CM,Malignant neoplasm of vallecula,canc
C10.2,ICD10CM,Malignant neoplasm of lateral wall of oropharynx,canc
C10.3,ICD10CM,Malignant neoplasm of posterior wall of oropharynx,canc
C11.9,ICD10CM,"Malignant neoplasm of nasopharynx, unspecified",canc
C11.0,ICD10CM,Malignant neoplasm of superior wall of nasopharynx,canc
C11.1,ICD10CM,Malignant neoplasm of posterior wall of nasopharynx,canc
C11.2,ICD10CM,Malignant neoplasm of lateral wall of nasopharynx,canc
C11.3,ICD10CM,Malignant neoplasm of anterior wall of nasopharynx,canc
C13.9,ICD10CM,"Malignant neoplasm of hypopharynx, unspecified",canc
C12,ICD10CM,Malignant neoplasm of pyriform sinus,canc
C13.1,ICD10CM,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",canc
C14.0,ICD10CM,"Malignant neoplasm of pharynx, unspecified",canc
C14.2,ICD10CM,Malignant neoplasm of Waldeyer's ring,canc
C15.3,ICD10CM,Malignant neoplasm of upper third of esophagus,canc
C15.4,ICD10CM,Malignant neoplasm of middle third of esophagus,canc
C15.5,ICD10CM,Malignant neoplasm of lower third of esophagus,canc
C16.0,ICD10CM,Malignant neoplasm of cardia,canc
C16.4,ICD10CM,Malignant neoplasm of pylorus,canc
C16.3,ICD10CM,Malignant neoplasm of pyloric antrum,canc
C16.1,ICD10CM,Malignant neoplasm of fundus of stomach,canc
C16.2,ICD10CM,Malignant neoplasm of body of stomach,canc
C16.5,ICD10CM,"Malignant neoplasm of lesser curvature of stomach, unspecified",canc
C16.6,ICD10CM,"Malignant neoplasm of greater curvature of stomach, unspecified",canc
C17.9,ICD10CM,"Malignant neoplasm of small intestine, unspecified",canc
C17.0,ICD10CM,Malignant neoplasm of duodenum,canc
C17.1,ICD10CM,Malignant neoplasm of jejunum,canc
C17.2,ICD10CM,Malignant neoplasm of ileum,canc
C18.3,ICD10CM,Malignant neoplasm of hepatic flexure,canc
C18.4,ICD10CM,Malignant neoplasm of transverse colon,canc
C18.6,ICD10CM,Malignant neoplasm of descending colon,canc
C18.7,ICD10CM,Malignant neoplasm of sigmoid colon,canc
C18.0,ICD10CM,Malignant neoplasm of cecum,canc
C18.2,ICD10CM,Malignant neoplasm of ascending colon,canc
C18.5,ICD10CM,Malignant neoplasm of splenic flexure,canc
C19,ICD10CM,Malignant neoplasm of rectosigmoid junction,canc
C21.1,ICD10CM,Malignant neoplasm of anal canal,canc
C21.0,ICD10CM,"Malignant neoplasm of anus, unspecified",canc
C23,ICD10CM,Malignant neoplasm of gallbladder,canc
C24.0,ICD10CM,Malignant neoplasm of extrahepatic bile duct,canc
C24.1,ICD10CM,Malignant neoplasm of ampulla of Vater,canc
C25.0,ICD10CM,Malignant neoplasm of head of pancreas,canc
C25.1,ICD10CM,Malignant neoplasm of body of pancreas,canc
C25.2,ICD10CM,Malignant neoplasm of tail of pancreas,canc
C25.3,ICD10CM,Malignant neoplasm of pancreatic duct,canc
C48.0,ICD10CM,Malignant neoplasm of retroperitoneum,canc
C48.1,ICD10CM,Malignant neoplasm of specified parts of peritoneum,canc
C48.2,ICD10CM,"Malignant neoplasm of peritoneum, unspecified",canc
C26.1,ICD10CM,Malignant neoplasm of spleen,canc
C31.9,ICD10CM,"Malignant neoplasm of accessory sinus, unspecified",canc
C31.0,ICD10CM,Malignant neoplasm of maxillary sinus,canc
C31.1,ICD10CM,Malignant neoplasm of ethmoidal sinus,canc
C31.2,ICD10CM,Malignant neoplasm of frontal sinus,canc
C31.3,ICD10CM,Malignant neoplasm of sphenoid sinus,canc
C32.0,ICD10CM,Malignant neoplasm of glottis,canc
C32.1,ICD10CM,Malignant neoplasm of supraglottis,canc
C32.2,ICD10CM,Malignant neoplasm of subglottis,canc
C32.3,ICD10CM,Malignant neoplasm of laryngeal cartilage,canc
C33,ICD10CM,Malignant neoplasm of trachea,canc
C34.2,ICD10CM,"Malignant neoplasm of middle lobe, bronchus or lung",canc
C38.4,ICD10CM,Malignant neoplasm of pleura,canc
C38.0,ICD10CM,Malignant neoplasm of heart,canc
C38.1,ICD10CM,Malignant neoplasm of anterior mediastinum,canc
C38.2,ICD10CM,Malignant neoplasm of posterior mediastinum,canc
C38.3,ICD10CM,"Malignant neoplasm of mediastinum, part unspecified",canc
C39.0,ICD10CM,"Malignant neoplasm of upper respiratory tract, part unspecified",canc
C41.9,ICD10CM,"Malignant neoplasm of bone and articular cartilage, unspecified",canc
C41.1,ICD10CM,Malignant neoplasm of mandible,canc
C41.3,ICD10CM,"Malignant neoplasm of ribs, sternum and clavicle",canc
C41.4,ICD10CM,"Malignant neoplasm of pelvic bones, sacrum and coccyx",canc
C43.0,ICD10CM,Malignant melanoma of lip,canc
C46.0,ICD10CM,Kaposi's sarcoma of skin,canc
C46.1,ICD10CM,Kaposi's sarcoma of soft tissue,canc
C46.2,ICD10CM,Kaposi's sarcoma of palate,canc
C46.4,ICD10CM,Kaposi's sarcoma of gastrointestinal sites,canc
C46.3,ICD10CM,Kaposi's sarcoma of lymph nodes,canc
C55,ICD10CM,"Malignant neoplasm of uterus, part unspecified",canc
C53.0,ICD10CM,Malignant neoplasm of endocervix,canc
C53.1,ICD10CM,Malignant neoplasm of exocervix,canc
C58,ICD10CM,Malignant neoplasm of placenta,canc
C54.9,ICD10CM,"Malignant neoplasm of corpus uteri, unspecified",canc
C57.3,ICD10CM,Malignant neoplasm of parametrium,canc
C57.4,ICD10CM,"Malignant neoplasm of uterine adnexa, unspecified",canc
C51.2,ICD10CM,Malignant neoplasm of clitoris,canc
C57.9,ICD10CM,"Malignant neoplasm of female genital organ, unspecified",canc
C60.0,ICD10CM,Malignant neoplasm of prepuce,canc
C60.1,ICD10CM,Malignant neoplasm of glans penis,canc
C60.2,ICD10CM,Malignant neoplasm of body of penis,canc
C60.9,ICD10CM,"Malignant neoplasm of penis, unspecified",canc
C63.2,ICD10CM,Malignant neoplasm of scrotum,canc
C63.9,ICD10CM,"Malignant neoplasm of male genital organ, unspecified",canc
C67.3,ICD10CM,Malignant neoplasm of anterior wall of bladder,canc
C67.4,ICD10CM,Malignant neoplasm of posterior wall of bladder,canc
C67.5,ICD10CM,Malignant neoplasm of bladder neck,canc
C67.6,ICD10CM,Malignant neoplasm of ureteric orifice,canc
C67.7,ICD10CM,Malignant neoplasm of urachus,canc
C68.0,ICD10CM,Malignant neoplasm of urethra,canc
C68.1,ICD10CM,Malignant neoplasm of paraurethral glands,canc
C71.9,ICD10CM,"Malignant neoplasm of brain, unspecified",canc
C71.0,ICD10CM,"Malignant neoplasm of cerebrum, except lobes and ventricles",canc
C71.1,ICD10CM,Malignant neoplasm of frontal lobe,canc
C71.2,ICD10CM,Malignant neoplasm of temporal lobe,canc
C71.3,ICD10CM,Malignant neoplasm of parietal lobe,canc
C71.4,ICD10CM,Malignant neoplasm of occipital lobe,canc
C71.6,ICD10CM,Malignant neoplasm of cerebellum,canc
C71.7,ICD10CM,Malignant neoplasm of brain stem,canc
C70.0,ICD10CM,Malignant neoplasm of cerebral meninges,canc
C72.0,ICD10CM,Malignant neoplasm of spinal cord,canc
C70.1,ICD10CM,Malignant neoplasm of spinal meninges,canc
C75.0,ICD10CM,Malignant neoplasm of parathyroid gland,canc
C75.3,ICD10CM,Malignant neoplasm of pineal gland,canc
C75.4,ICD10CM,Malignant neoplasm of carotid body,canc
C75.9,ICD10CM,"Malignant neoplasm of endocrine gland, unspecified",canc
C76.0,ICD10CM,"Malignant neoplasm of head, face and neck",canc
C76.1,ICD10CM,Malignant neoplasm of thorax,canc
C76.2,ICD10CM,Malignant neoplasm of abdomen,canc
C76.3,ICD10CM,Malignant neoplasm of pelvis,canc
C83.71,ICD10CM,"Burkitt lymphoma, lymph nodes of head, face, and neck",canc
C83.72,ICD10CM,"Burkitt lymphoma, intrathoracic lymph nodes",canc
C83.73,ICD10CM,"Burkitt lymphoma, intra-abdominal lymph nodes",canc
C83.74,ICD10CM,"Burkitt lymphoma, lymph nodes of axilla and upper limb",canc
C83.75,ICD10CM,"Burkitt lymphoma, lymph nodes of inguinal region and lower limb",canc
C83.76,ICD10CM,"Burkitt lymphoma, intrapelvic lymph nodes",canc
C83.78,ICD10CM,"Burkitt lymphoma, lymph nodes of multiple sites",canc
C81.42,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes",canc
C81.43,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes",canc
C81.44,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb",canc
C81.45,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",canc
C81.46,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes",canc
C81.47,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, spleen",canc
C81.48,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites",canc
C81.11,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck",canc
C81.12,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes",canc
C81.13,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes",canc
C81.14,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb",canc
C81.15,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",canc
C81.16,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes",canc
C81.17,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, spleen",canc
C81.21,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck",canc
C81.22,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes",canc
C81.23,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes",canc
C81.24,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb",canc
C81.26,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes",canc
C81.27,ICD10CM,"Mixed cellularity Hodgkin lymphoma, spleen",canc
C81.32,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes",canc
C81.33,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes",canc
C81.34,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of axilla and upper limb",canc
C81.35,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",canc
C81.36,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes",canc
C81.37,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, spleen",canc
C81.38,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites",canc
C84.01,ICD10CM,"Mycosis fungoides, lymph nodes of head, face, and neck",canc
C84.02,ICD10CM,"Mycosis fungoides, intrathoracic lymph nodes",canc
C84.03,ICD10CM,"Mycosis fungoides, intra-abdominal lymph nodes",canc
C84.04,ICD10CM,"Mycosis fungoides, lymph nodes of axilla and upper limb",canc
C84.05,ICD10CM,"Mycosis fungoides, lymph nodes of inguinal region and lower limb",canc
C84.06,ICD10CM,"Mycosis fungoides, intrapelvic lymph nodes",canc
C84.07,ICD10CM,"Mycosis fungoides, spleen",canc
C84.08,ICD10CM,"Mycosis fungoides, lymph nodes of multiple sites",canc
C84.11,ICD10CM,"Sézary disease, lymph nodes of head, face, and neck",canc
C84.12,ICD10CM,"Sézary disease, intrathoracic lymph nodes",canc
C84.13,ICD10CM,"Sézary disease, intra-abdominal lymph nodes",canc
C84.14,ICD10CM,"Sézary disease, lymph nodes of axilla and upper limb",canc
C84.15,ICD10CM,"Sézary disease, lymph nodes of inguinal region and lower limb",canc
C84.16,ICD10CM,"Sézary disease, intrapelvic lymph nodes",canc
C84.17,ICD10CM,"Sézary disease, spleen",canc
C84.18,ICD10CM,"Sézary disease, lymph nodes of multiple sites",canc
C90.01,ICD10CM,Multiple myeloma in remission,canc
C90.11,ICD10CM,Plasma cell leukemia in remission,canc
C91.01,ICD10CM,"Acute lymphoblastic leukemia, in remission",canc
C91.Z1,ICD10CM,"Other lymphoid leukemia, in remission",canc
C92.01,ICD10CM,"Acute myeloblastic leukemia, in remission",canc
C92.31,ICD10CM,"Myeloid sarcoma, in remission",canc
C92.Z1,ICD10CM,"Other myeloid leukemia, in remission",canc
C93.Z1,ICD10CM,"Other monocytic leukemia, in remission",canc
C94.21,ICD10CM,"Acute megakaryoblastic leukemia, in remission",canc
C94.81,ICD10CM,"Other specified leukemias, in remission",canc
C22.2,ICD10CM,Hepatoblastoma,canc
C88.4,ICD10CM,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],canc
C91.42,ICD10CM,"Hairy cell leukemia, in relapse",canc
C91.52,ICD10CM,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse",canc
C93.11,ICD10CM,"Chronic myelomonocytic leukemia, in remission",canc
C95.92,ICD10CM,"Leukemia, unspecified, in relapse",canc
C20,ICD10CM,Malignant neoplasm of rectum,canc
C96.21,ICD10CM,Aggressive systemic mastocytosis,canc
C05.8,ICD10CM,Malignant neoplasm of overlapping sites of palate,canc
C18.8,ICD10CM,Malignant neoplasm of overlapping sites of colon,canc
C51.8,ICD10CM,Malignant neoplasm of overlapping sites of vulva,canc
C71.8,ICD10CM,Malignant neoplasm of overlapping sites of brain,canc
C88.9,ICD10CM,"Malignant immunoproliferative disease, unspecified",canc
C09.8,ICD10CM,Malignant neoplasm of overlapping sites of tonsil,canc
C96.4,ICD10CM,Sarcoma of dendritic cells (accessory cells),canc
C96.6,ICD10CM,Unifocal Langerhans-cell histiocytosis,canc
C94.01,ICD10CM,"Acute erythroid leukemia, in remission",canc
C49.A2,ICD10CM,Gastrointestinal stromal tumor of stomach,canc
C49.A3,ICD10CM,Gastrointestinal stromal tumor of small intestine,canc
C49.A1,ICD10CM,Gastrointestinal stromal tumor of esophagus,canc
C49.A4,ICD10CM,Gastrointestinal stromal tumor of large intestine,canc
C56.2,ICD10CM,Malignant neoplasm of left ovary,canc
C64.2,ICD10CM,"Malignant neoplasm of left kidney, except renal pelvis",canc
C65.2,ICD10CM,Malignant neoplasm of left renal pelvis,canc
C66.2,ICD10CM,Malignant neoplasm of left ureter,canc
C76.8,ICD10CM,Malignant neoplasm of other specified ill-defined sites,canc
C17.3,ICD10CM,"Meckel's diverticulum, malignant",canc
C93.Z0,ICD10CM,"Other monocytic leukemia, not having achieved remission",canc
C83.39,ICD10CM,"Diffuse large B-cell lymphoma, extranodal and solid organ sites",canc
C82.69,ICD10CM,"Cutaneous follicle center lymphoma, extranodal and solid organ sites",canc
C82.51,ICD10CM,"Diffuse follicle center lymphoma, lymph nodes of head, face, and neck",canc
C82.62,ICD10CM,"Cutaneous follicle center lymphoma, intrathoracic lymph nodes",canc
C82.66,ICD10CM,"Cutaneous follicle center lymphoma, intrapelvic lymph nodes",canc
C82.63,ICD10CM,"Cutaneous follicle center lymphoma, intra-abdominal lymph nodes",canc
C82.61,ICD10CM,"Cutaneous follicle center lymphoma, lymph nodes of head, face, and neck",canc
C82.65,ICD10CM,"Cutaneous follicle center lymphoma, lymph nodes of inguinal region and lower limb",canc
C82.64,ICD10CM,"Cutaneous follicle center lymphoma, lymph nodes of axilla and upper limb",canc
C56.3,ICD10CM,Malignant neoplasm of bilateral ovaries,canc
C84.7A,ICD10CM,"Anaplastic large cell lymphoma, ALK-negative, breast",canc
C84.40,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, unspecified site",canc
C84.41,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of head, face, and neck",canc
C84.42,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, intrathoracic lymph nodes",canc
C84.43,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, intra-abdominal lymph nodes",canc
C84.44,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of axilla and upper limb",canc
C84.45,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of inguinal region and lower limb",canc
C84.46,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, intrapelvic lymph nodes",canc
C84.47,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, spleen",canc
C84.48,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of multiple sites",canc
C84.49,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, extranodal and solid organ sites",canc
C94.6,ICD10CM,"Myelodysplastic disease, not elsewhere classified",canc
